,Id,Customer_Issue_Summary__c,Customer_Issue__c,Resolution_Summary__c,Resolution__c,component,type,Status,ClosedDate,SerialNumber,SerialNumberContract,Qty,src,flag_validinstall
383,5004600000A2TzcAAF,"punch list items

	
There are two STS that need display replaced 
14400004-155 


One PDU needs the BCMS board replaced 
T19-06-US-S-4759 

various fuses need to be replaced .
T18-45-US-S-4570 , 

two EPO buttons need to be replaced. 


site 
Stream 
9550 Westover Hills Blvd 
San Antonio, TX 


contact 
Andrew Rush (CPS) 
210-569-3808",PCBA - Hardware Issue,all items on punch list cleared,Site Visit,BCMS,replace,Closed,7/9/2019 13:33,nan,,"punch list items

	
There are two STS that need display replaced 
14400004-155 


One PDU needs the BCMS board replaced 
T19-06-US-S-4759 

various fuses need to be replaced .
T18-45-US-S-4570 , 

two EPO buttons need to be replaced. 


site 
Stream 
9550 Westover Hills Blvd 
San Antonio, TX 


contact 
Andrew Rush (CPS) 
210-569-3808",Serial_Date_Lot_Code__c,True
384,50046000000rCLQAA2,"Scope:
Remove 600A breaker and replace with 225A GE
panel board with main breaker and complete; 110-4592-6
installation of GE panel assembly on (1) PDU;
SO27191",Hardware Issue - PDU,Upgrade complete. no issues,Site Visit,Breaker,replace,Closed,4/27/2017 18:58,110-4592-6,110-4592-6,1.0,Product_1__c,True
385,50046000000rCLQAA2,"Scope:
Remove 600A breaker and replace with 225A GE
panel board with main breaker and complete; 110-4592-6
installation of GE panel assembly on (1) PDU;
SO27191",Hardware Issue - PDU,Upgrade complete. no issues,Site Visit,Breaker,replace,Closed,4/27/2017 18:58,nan,,0.0,Product_2__c,True
386,50046000000rCLQAA2,"Scope:
Remove 600A breaker and replace with 225A GE
panel board with main breaker and complete; 110-4592-6
installation of GE panel assembly on (1) PDU;
SO27191",Hardware Issue - PDU,Upgrade complete. no issues,Site Visit,Breaker,replace,Closed,4/27/2017 18:58,nan,,0.0,Product_3__c,True
387,50046000000rCLQAA2,"Scope:
Remove 600A breaker and replace with 225A GE
panel board with main breaker and complete; 110-4592-6
installation of GE panel assembly on (1) PDU;
SO27191",Hardware Issue - PDU,Upgrade complete. no issues,Site Visit,Breaker,replace,Closed,4/27/2017 18:58,nan,,"Scope:
Remove 600A breaker and replace with 225A GE
panel board with main breaker and complete; 110-4592-6
installation of GE panel assembly on (1) PDU;
SO27191",Serial_Date_Lot_Code__c,True
388,50046000000rCArAAM,Upgrade: Remove 2 225A subfeed circuit breakers from PDu and replace with 1 400A circuit  breaker.,Hardware Issue - PDU,Labels provided,Labels Provided,Breaker,replace,Closed,10/2/2016 23:46,112-0001,112-0001,8.0,Product_1__c,True
389,50046000000rCArAAM,Upgrade: Remove 2 225A subfeed circuit breakers from PDu and replace with 1 400A circuit  breaker.,Hardware Issue - PDU,Labels provided,Labels Provided,Breaker,replace,Closed,10/2/2016 23:46,nan,,0.0,Product_2__c,True
390,50046000000rCArAAM,Upgrade: Remove 2 225A subfeed circuit breakers from PDu and replace with 1 400A circuit  breaker.,Hardware Issue - PDU,Labels provided,Labels Provided,Breaker,replace,Closed,10/2/2016 23:46,nan,,0.0,Product_3__c,True
391,50046000000rCArAAM,Upgrade: Remove 2 225A subfeed circuit breakers from PDu and replace with 1 400A circuit  breaker.,Hardware Issue - PDU,Labels provided,Labels Provided,Breaker,replace,Closed,10/2/2016 23:46,nan,,Upgrade: Remove 2 225A subfeed circuit breakers from PDu and replace with 1 400A circuit  breaker.,Serial_Date_Lot_Code__c,True
392,50046000000rCAOAA2,"Two breakers have stripped lugs
serial # 110-4513-2
150BPDUA7_Subfeed 1 --- A Phase lug kit on line side is stripped and must be replaced prior to energizing.
150BPDUA7_Subfeed 6 --- A Phase lug kit on line side is stripped and must be replaced prior to energizing.

Site address:
Digital Realty Trust
9355 W. Grand Ave., Suite 150
Franklin Park, IL 60131

Contact:
Brian Donahue
312-912-1474",Hardware Issue - PDU,lugs shipped,Hardware/Parts Provided,Breaker,replace,Closed,7/12/2016 20:01,110-4513-2,110-4513-2,1.0,Product_1__c,True
393,50046000000rCAOAA2,"Two breakers have stripped lugs
serial # 110-4513-2
150BPDUA7_Subfeed 1 --- A Phase lug kit on line side is stripped and must be replaced prior to energizing.
150BPDUA7_Subfeed 6 --- A Phase lug kit on line side is stripped and must be replaced prior to energizing.

Site address:
Digital Realty Trust
9355 W. Grand Ave., Suite 150
Franklin Park, IL 60131

Contact:
Brian Donahue
312-912-1474",Hardware Issue - PDU,lugs shipped,Hardware/Parts Provided,Breaker,replace,Closed,7/12/2016 20:01,nan,,0.0,Product_2__c,True
394,50046000000rCAOAA2,"Two breakers have stripped lugs
serial # 110-4513-2
150BPDUA7_Subfeed 1 --- A Phase lug kit on line side is stripped and must be replaced prior to energizing.
150BPDUA7_Subfeed 6 --- A Phase lug kit on line side is stripped and must be replaced prior to energizing.

Site address:
Digital Realty Trust
9355 W. Grand Ave., Suite 150
Franklin Park, IL 60131

Contact:
Brian Donahue
312-912-1474",Hardware Issue - PDU,lugs shipped,Hardware/Parts Provided,Breaker,replace,Closed,7/12/2016 20:01,nan,,0.0,Product_3__c,True
395,50046000000rCAOAA2,"Two breakers have stripped lugs
serial # 110-4513-2
150BPDUA7_Subfeed 1 --- A Phase lug kit on line side is stripped and must be replaced prior to energizing.
150BPDUA7_Subfeed 6 --- A Phase lug kit on line side is stripped and must be replaced prior to energizing.

Site address:
Digital Realty Trust
9355 W. Grand Ave., Suite 150
Franklin Park, IL 60131

Contact:
Brian Donahue
312-912-1474",Hardware Issue - PDU,lugs shipped,Hardware/Parts Provided,Breaker,replace,Closed,7/12/2016 20:01,nan,,"Two breakers have stripped lugs
serial # 110-4513-2
150BPDUA7_Subfeed 1 --- A Phase lug kit on line side is stripped and must be replaced prior to energizing.
150BPDUA7_Subfeed 6 --- A Phase lug kit on line side is stripped and must be replaced prior to energizing.

Site address:
Digital Realty Trust
9355 W. Grand Ave., Suite 150
Franklin Park, IL 60131

Contact:
Brian Donahue
312-912-1474",Serial_Date_Lot_Code__c,True
396,50046000000rCAEAA2,Breaker damaged. Needs to be replaced.,Hardware Issue - STS,breaker provided,Hardware/Parts Provided,Breaker,replace,Closed,10/3/2016 0:36,STS20134-56b,STS20134-56b,1.0,Product_1__c,True
397,50046000000rCAEAA2,Breaker damaged. Needs to be replaced.,Hardware Issue - STS,breaker provided,Hardware/Parts Provided,Breaker,replace,Closed,10/3/2016 0:36,nan,,0.0,Product_2__c,True
398,50046000000rCAEAA2,Breaker damaged. Needs to be replaced.,Hardware Issue - STS,breaker provided,Hardware/Parts Provided,Breaker,replace,Closed,10/3/2016 0:36,nan,,0.0,Product_3__c,True
399,50046000000rCAEAA2,Breaker damaged. Needs to be replaced.,Hardware Issue - STS,breaker provided,Hardware/Parts Provided,Breaker,replace,Closed,10/3/2016 0:36,nan,,Breaker damaged. Needs to be replaced.,Serial_Date_Lot_Code__c,True
400,50046000000rCI2AAM,"STS is having SAS SCR 1,2,3 alarms and Is tripping breaker S2. He is requesting a tech on site to Investigate.

WE will need to measure SCR's and if readings are correct, replace SAS board.",Non Functioning,Work done.,Site Visit,Breaker,replace,Closed,4/11/2016 13:16,442-0122-5b,442-0122-5b,1.0,Product_1__c,True
401,50046000000rCI2AAM,"STS is having SAS SCR 1,2,3 alarms and Is tripping breaker S2. He is requesting a tech on site to Investigate.

WE will need to measure SCR's and if readings are correct, replace SAS board.",Non Functioning,Work done.,Site Visit,Breaker,replace,Closed,4/11/2016 13:16,nan,,0.0,Product_2__c,True
402,50046000000rCI2AAM,"STS is having SAS SCR 1,2,3 alarms and Is tripping breaker S2. He is requesting a tech on site to Investigate.

WE will need to measure SCR's and if readings are correct, replace SAS board.",Non Functioning,Work done.,Site Visit,Breaker,replace,Closed,4/11/2016 13:16,nan,,0.0,Product_3__c,True
403,50046000000rCI2AAM,"STS is having SAS SCR 1,2,3 alarms and Is tripping breaker S2. He is requesting a tech on site to Investigate.

WE will need to measure SCR's and if readings are correct, replace SAS board.",Non Functioning,Work done.,Site Visit,Breaker,replace,Closed,4/11/2016 13:16,nan,,"STS is having SAS SCR 1,2,3 alarms and Is tripping breaker S2. He is requesting a tech on site to Investigate.

WE will need to measure SCR's and if readings are correct, replace SAS board.",Serial_Date_Lot_Code__c,True
404,50046000000rCGhAAM,"Scope:
To replace breaker in (1) PDU that failed; We recently had a main breaker in K102 PDU B2 (Serial number 110-4001-7) trip.  The unit had 40 KW worth of load when the input breaker tripped.  We currently think that breaker is defective and need it replaced.",Hardware Issue - PDU,The breaker has been red placed in PDU unit 1 and the unit was energized and tested. The contact is informed and all tools have been accounted for,Site Visit,Breaker,replace,Closed,2/15/2017 19:10,110-4001-7,110-4001-7,1.0,Product_1__c,True
405,50046000000rCGhAAM,"Scope:
To replace breaker in (1) PDU that failed; We recently had a main breaker in K102 PDU B2 (Serial number 110-4001-7) trip.  The unit had 40 KW worth of load when the input breaker tripped.  We currently think that breaker is defective and need it replaced.",Hardware Issue - PDU,The breaker has been red placed in PDU unit 1 and the unit was energized and tested. The contact is informed and all tools have been accounted for,Site Visit,Breaker,replace,Closed,2/15/2017 19:10,nan,,0.0,Product_2__c,True
406,50046000000rCGhAAM,"Scope:
To replace breaker in (1) PDU that failed; We recently had a main breaker in K102 PDU B2 (Serial number 110-4001-7) trip.  The unit had 40 KW worth of load when the input breaker tripped.  We currently think that breaker is defective and need it replaced.",Hardware Issue - PDU,The breaker has been red placed in PDU unit 1 and the unit was energized and tested. The contact is informed and all tools have been accounted for,Site Visit,Breaker,replace,Closed,2/15/2017 19:10,nan,,0.0,Product_3__c,True
407,50046000000rCGhAAM,"Scope:
To replace breaker in (1) PDU that failed; We recently had a main breaker in K102 PDU B2 (Serial number 110-4001-7) trip.  The unit had 40 KW worth of load when the input breaker tripped.  We currently think that breaker is defective and need it replaced.",Hardware Issue - PDU,The breaker has been red placed in PDU unit 1 and the unit was energized and tested. The contact is informed and all tools have been accounted for,Site Visit,Breaker,replace,Closed,2/15/2017 19:10,nan,,"Scope:
To replace breaker in (1) PDU that failed; We recently had a main breaker in K102 PDU B2 (Serial number 110-4001-7) trip.  The unit had 40 KW worth of load when the input breaker tripped.  We currently think that breaker is defective and need it replaced.",Serial_Date_Lot_Code__c,True
408,5004p00000D7RauAAF,From Customer: PDU-2D3 experienced an arc flash incident at the input breaker. Section will need to be replaced and the PDU retested.,Hardware Issue - Physical Damage On Site,Breaker install performed by Core Power - Events are attached to this case.,Site Visit,Breaker,replace,Closed,4/14/2020 17:54,PDU,PDU,1.0,Product_1__c,False
409,5004p00000D7RauAAF,From Customer: PDU-2D3 experienced an arc flash incident at the input breaker. Section will need to be replaced and the PDU retested.,Hardware Issue - Physical Damage On Site,Breaker install performed by Core Power - Events are attached to this case.,Site Visit,Breaker,replace,Closed,4/14/2020 17:54,nan,,0.0,Product_2__c,True
410,5004p00000D7RauAAF,From Customer: PDU-2D3 experienced an arc flash incident at the input breaker. Section will need to be replaced and the PDU retested.,Hardware Issue - Physical Damage On Site,Breaker install performed by Core Power - Events are attached to this case.,Site Visit,Breaker,replace,Closed,4/14/2020 17:54,nan,,0.0,Product_3__c,True
411,5004p00000D7RauAAF,From Customer: PDU-2D3 experienced an arc flash incident at the input breaker. Section will need to be replaced and the PDU retested.,Hardware Issue - Physical Damage On Site,Breaker install performed by Core Power - Events are attached to this case.,Site Visit,Breaker,replace,Closed,4/14/2020 17:54,Waiting,Waiting on more information from customer - may not be warranty,From Customer: PDU-2D3 experienced an arc flash incident at the input breaker. Section will need to be replaced and the PDU retested.,Serial_Date_Lot_Code__c,False
412,5004p00000D7RauAAF,From Customer: PDU-2D3 experienced an arc flash incident at the input breaker. Section will need to be replaced and the PDU retested.,Hardware Issue - Physical Damage On Site,Breaker install performed by Core Power - Events are attached to this case.,Site Visit,Breaker,replace,Closed,4/14/2020 17:54,on,Waiting on more information from customer - may not be warranty,From Customer: PDU-2D3 experienced an arc flash incident at the input breaker. Section will need to be replaced and the PDU retested.,Serial_Date_Lot_Code__c,True
